DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-03-04 16:21:35:764,P,-9637,-0.98,TPOS,-48924,-5.0000,-39287,-4.0151
2026-03-04 16:21:35:786,Z,-3072810,-34.89,TPOS,-440320,-5.0000,2632490,29.8929
2026-03-04 16:21:35:810,X,-1200819,-20.45,TPOS,-293546,-5.0000,907273,15.4536
2026-03-04 16:21:35:832,Y,-804186,-13.70,TPOS,-293546,-5.0000,510640,8.6978
2026-03-04 16:21:35:855,V,852621,-24.99,TPOS,170585,-5.0000,-682036,19.9910
2026-03-04 16:21:35:877,H,851780,-24.97,TPOS,170585,-5.0000,-681195,19.9663
2026-03-04 16:21:35:900,N,-836947,10.45,TPOS,-400290,5.0000,436657,-5.4542
2026-03-04 16:21:35:923,R,-1173723,-59.98,TPOS,-97848,-5.0000,1075875,54.9763
2026-03-04 16:21:36:050,P,-9637,-0.98,TPOS_S,-,-,-,-
2026-03-04 16:21:36:177,Z,-3072810,-34.89,TPOS_S,-,-,-,-
2026-03-04 16:21:36:303,X,-1200819,-20.45,TPOS_S,-,-,-,-
2026-03-04 16:21:36:388,P,-49410,-5.05,TPOS_E,-48924,-5.0000,486,0.0497
2026-03-04 16:21:36:459,P,-49410,-5.05,TPOS,-1556193,-159.0404,-1506783,-153.9908
2026-03-04 16:21:36:460,Y,-804186,-13.70,TPOS_S,-,-,-,-
2026-03-04 16:21:36:568,V,852621,-24.99,TPOS_S,-,-,-,-
2026-03-04 16:21:36:695,H,851780,-24.97,TPOS_S,-,-,-,-
2026-03-04 16:21:36:824,N,-836947,10.45,TPOS_S,-,-,-,-
2026-03-04 16:21:36:953,R,-1173723,-59.98,TPOS_S,-,-,-,-
2026-03-04 16:21:37:100,P,-49410,-5.05,TPOS_S,-,-,-,-
2026-03-04 16:21:39:108,N,-399121,4.99,TPOS_E,-400290,5.0000,-1169,0.0146
2026-03-04 16:21:39:534,N,-399121,4.99,TPOS,-5084875,63.5147,-4685754,58.5294
2026-03-04 16:21:39:724,N,-399121,4.99,TPOS_S,-,-,-,-
2026-03-04 16:21:40:127,H,169576,-4.97,TPOS_E,170585,-5.0000,1009,-0.0296
2026-03-04 16:21:40:553,H,169576,-4.97,TPOS,1467999,-43.0282,1298423,-38.0578
2026-03-04 16:21:40:659,Y,-293654,-5.00,TPOS_E,-293546,-5.0000,108,0.0018
2026-03-04 16:21:40:725,Y,-293654,-5.00,TPOS,-836861,-14.2543,-543207,-9.2525
2026-03-04 16:21:40:748,H,169576,-4.97,TPOS_S,-,-,-,-
2026-03-04 16:21:40:897,Y,-293654,-5.00,TPOS_S,-,-,-,-
2026-03-04 16:21:41:100,V,170174,-4.99,TPOS_E,170585,-5.0000,411,-0.0120
2026-03-04 16:21:41:527,V,170174,-4.99,TPOS,819226,-24.0121,649052,-19.0242
2026-03-04 16:21:41:695,V,170174,-4.99,TPOS_S,-,-,-,-
2026-03-04 16:21:43:907,Y,-837468,-14.26,TPOS_E,-836861,-14.2543,607,0.0103
2026-03-04 16:21:44:312,X,-293562,-5.00,TPOS_E,-293546,-5.0000,16,0.0003
