DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-03-02 18:25:54:817,P,-9474,-0.97,TPOS,-48924,-5.0000,-39450,-4.0317
2026-03-02 18:25:54:839,Z,-3073246,-34.90,TPOS,-440320,-5.0000,2632926,29.8979
2026-03-02 18:25:54:861,X,-1200710,-20.45,TPOS,-293546,-5.0000,907164,15.4518
2026-03-02 18:25:54:883,Y,-804360,-13.70,TPOS,-293546,-5.0000,510814,8.7007
2026-03-02 18:25:54:904,V,852653,-24.99,TPOS,170585,-5.0000,-682068,19.9919
2026-03-02 18:25:54:926,H,851795,-24.97,TPOS,170585,-5.0000,-681210,19.9668
2026-03-02 18:25:54:947,N,-836935,10.45,TPOS,-400290,5.0000,436645,-5.4541
2026-03-02 18:25:54:968,R,-1173779,-59.98,TPOS,-97848,-5.0000,1075931,54.9792
2026-03-02 18:25:55:114,P,-9474,-0.97,TPOS_S,-,-,-,-
2026-03-02 18:25:55:240,Z,-3073246,-34.90,TPOS_S,-,-,-,-
2026-03-02 18:25:55:368,X,-1200710,-20.45,TPOS_S,-,-,-,-
2026-03-02 18:25:55:473,P,-49281,-5.04,TPOS_E,-48924,-5.0000,357,0.0365
2026-03-02 18:25:55:494,Y,-804360,-13.70,TPOS_S,-,-,-,-
2026-03-02 18:25:55:538,P,-49281,-5.04,TPOS,-1556062,-159.0270,-1506781,-153.9906
2026-03-02 18:25:55:622,V,852653,-24.99,TPOS_S,-,-,-,-
2026-03-02 18:25:55:749,H,851795,-24.97,TPOS_S,-,-,-,-
2026-03-02 18:25:55:895,N,-836935,10.45,TPOS_S,-,-,-,-
2026-03-02 18:25:56:002,R,-1173779,-59.98,TPOS_S,-,-,-,-
2026-03-02 18:25:56:150,P,-49281,-5.04,TPOS_S,-,-,-,-
2026-03-02 18:25:58:166,N,-399115,4.99,TPOS_E,-400290,5.0000,-1175,0.0147
2026-03-02 18:25:58:592,N,-399115,4.99,TPOS,-5084912,63.5152,-4685797,58.5299
2026-03-02 18:25:58:780,N,-399115,4.99,TPOS_S,-,-,-,-
2026-03-02 18:25:59:183,H,169874,-4.98,TPOS_E,170585,-5.0000,711,-0.0208
2026-03-02 18:25:59:609,H,169874,-4.98,TPOS,1467839,-43.0235,1297965,-38.0443
2026-03-02 18:25:59:799,H,169874,-4.98,TPOS_S,-,-,-,-
2026-03-02 18:26:00:002,Y,-293682,-5.00,TPOS_E,-293546,-5.0000,136,0.0023
2026-03-02 18:26:00:204,V,170143,-4.99,TPOS_E,170585,-5.0000,442,-0.0130
2026-03-02 18:26:00:427,Y,-293682,-5.00,TPOS,-836963,-14.2560,-543281,-9.2537
2026-03-02 18:26:00:449,V,170143,-4.99,TPOS,819225,-24.0121,649082,-19.0251
2026-03-02 18:26:00:616,Y,-293682,-5.00,TPOS_S,-,-,-,-
2026-03-02 18:26:00:742,V,170143,-4.99,TPOS_S,-,-,-,-
2026-03-02 18:26:03:565,Y,-837531,-14.27,TPOS_E,-836963,-14.2560,568,0.0097
2026-03-02 18:26:03:768,X,-293571,-5.00,TPOS_E,-293546,-5.0000,25,0.0004
2026-03-02 18:26:03:971,V,820099,-24.04,TPOS_E,819225,-24.0121,-874,0.0256
2026-03-02 18:26:03:992,Y,-837531,-14.27,TPOS,-293546,-5.0000,543985,9.2657
2026-03-02 18:26:04:015,X,-293571,-5.00,TPOS,-910383,-15.5066,-616812,-10.5062
2026-03-02 18:26:04:037,V,820099,-24.04,TPOS,170585,-5.0000,-649514,19.0378
2026-03-02 18:26:04:183,Y,-837531,-14.27,TPOS_S,-,-,-,-
2026-03-02 18:26:04:205,R,-97794,-5.00,TPOS_E,-97848,-5.0000,-54,-0.0028
2026-03-02 18:26:04:270,R,-97794,-5.00,TPOS,-2211975,-113.0301,-2114181,-108.0329
2026-03-02 18:26:04:312,X,-293571,-5.00,TPOS_S,-,-,-,-
2026-03-02 18:26:04:439,V,820099,-24.04,TPOS_S,-,-,-,-
2026-03-02 18:26:04:585,R,-97794,-5.00,TPOS_S,-,-,-,-
